50
51
0.000196078431372549
4350
49
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	221
1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	1	1	0	0	1	1	1	247
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	225
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	261
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	234
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	221
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	217
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	172
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	173
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	201
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	185
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	238
1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	1	221
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	188
1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	225
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	212
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	1	247
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	242
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	199
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	1	1	1	1	220
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	192
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	203
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	234
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	136
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	1	188
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	233
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	233
1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	199
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	200
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	229
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	1	1	203
1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	209
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	231
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	225
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	200
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	203
1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	223
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	1	1	0	0	1	1	1	198
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	242
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	208
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	192
1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	0	0	1	1	1	255
1	0	0	0	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	223
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	0	1	1	1	237
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	0	1	1	1	201
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	1	240
1	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	0	1	0	0	1	1	1	245
1	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	191
1	0	0	0	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	1	1	1	178
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	191
0.999534052803844	0.000472401103349449	0.000232966471154402	0.000187479366410487	0.999594513962801	0.00010324323636185	0.999460050971659	0.316919881437602	0.892119840455826	0.999131628868685	0.995372085395456	0.000121867699078978	0.00377809043549694	0.000407325988988576	0.421699294342857	0.999829850316057	0.999947752161834	0.00727356478893953	0.00530329263371131	0.00722705059765315	0.996415304926693	0.215219502353352	0.754797928803282	0.00493227923302043	0.951710130227017	0.000207378579383107	0.000106943121212202	0.99986263668084	0.00011892750786005	0.000903385083541336	0.998699669458893	0.000137660849103972	0.0132031418865654	0.000294071711521174	0.999531073675323	0.000698802702321875	0.000249505655456462	0.99723381543911	0.000699960603190419	0.800030664893498	0.98216391597944	0.124551404648945	0.951201685150717	0.218178575757862	0.225189252380503	0.987334201726997	0.0139307600611839	0.237340413998652	0.999947752161834	0.999884484130893	0.999947752161834	
293
1	0	0	0	1	0	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	
